CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
2984-TBYKU,United States,California,Barstow,92311,555-156-2009,"34.965648, -117.001509",Male,No,45,6/22,Yes,Yes,72,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,0,6378,,Ella Pedroza,43
7028-DVOIQ,United States,California,Birds Landing,94512,555-982-5622,"38.140719, -121.838298",Male,Yes,101,12/15,No,No,35,Yes,Yes,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,1,2074,Don't know,Joy Smith,66
5982-XMDEX,United States,California,Arvin,93203,555-950-9542,"35.116307, -118.817644",Female,No,38,6/10,No,No,65,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,0,4404,,Margert Rivera,28
0002-ORFBO,United States,California,Frazier Park,93225,555-228-1445,"34.827662, -118.999073",Female,No,21,9/24,Yes,No,9,Yes,No,,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3,0,2205,,David Fuller,35
5242-UOWHD,United States,California,Anaheim,92802,555-841-6588,"33.807864, -117.923782",Male,No,21,9/17,Yes,Yes,45,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,0,4210,,Tana Scott,34
4553-DVPZG,United States,California,Daly City,94015,555-621-9331,"37.680844, -122.48131",Female,No,57,9/17,Yes,No,62,Yes,Yes,3,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,0,5049,,Dona Fennel,62
8780-IHCRN,United States,California,Healdsburg,95448,555-445-1259,"38.618347, -122.908422",Male,No,35,2/8,Yes,Yes,63,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1574.5,0,4392,,Anthony Boros,72
4010-YLMVT,United States,California,Yucaipa,92399,555-424-4514,"34.04597, -117.011825",Female,No,61,2/11,No,No,56,Yes,Yes,1,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,0,5056,,Dorothy Mccown,70
8495-PRWFH,United States,California,Waterford,95386,555-549-6174,"37.669516, -120.626964",Female,Yes,62,9/30,No,No,42,Yes,Yes,4,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,5831,,Judy Melton,86
4065-JJAVA,United States,California,Oakland,94605,555-421-4520,"37.758019, -122.138678",Female,No,31,5/23,No,No,1,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,0,5262,,Laci Curren,63
5655-JSMZM,United States,California,Coalinga,93210,555-263-3018,"36.186867, -120.387793",Male,Yes,73,3/21,No,No,49,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,1,5904,Competitor offered higher download speeds,Beverly Burchett,81
7762-ONLJY,United States,California,Sacramento,95834,555-277-2090,"38.646209, -121.52446",Female,No,65,6/26,Yes,Yes,6,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,94.45,0,4122,,Rebecca Sherman,24
3961-SXAXY,United States,California,Thousand Oaks,91362,555-989-6031,"34.191842, -118.822796",Male,No,33,6/25,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,0,5925,,Sarah Kless,75
1174-FGIFN,United States,California,Squaw Valley,93675,555-817-2083,"36.719141, -119.202677",Female,No,50,4/9,Yes,Yes,28,Yes,Yes,2,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,0,5823,,Jennifer Cayo,40
7722-CVFXN,United States,California,Santa Cruz,95064,555-824-6969,"37.007882, -122.065975",Male,No,33,3/24,Yes,Yes,54,Yes,Yes,4,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.2,5637.85,0,5546,,Dorothy Lakes,79
3472-QPRCH,United States,California,Sacramento,95826,555-560-3034,"38.542532, -121.378826",Male,No,28,6/11,Yes,Yes,40,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,0,3217,,Lu Otten,31
4163-HFTUK,United States,California,Oxnard,93033,555-633-8833,"34.156629, -119.117218",Male,No,61,6/13,No,No,51,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,0,4120,,William Wilkes,51
2433-KMEAS,United States,California,Dublin,94568,555-565-1471,"37.713926, -121.928425",Male,No,53,7/3,No,No,22,Yes,Yes,1,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,1,2445,Don't know,Jennifer Bruce,91
9430-FRQOC,United States,California,San Diego,92106,555-483-7077,"32.71346, -117.236378",Female,No,25,11/13,No,No,4,Yes,Yes,4,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,1,5587,Competitor offered higher download speeds,Patsy Walden,74
7608-RGIRO,United States,California,Marysville,95901,555-746-8176,"39.19514, -121.503883",Male,No,26,2/16,No,Yes,62,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.4,1413,0,4889,,Joe Pipes,54
6856-RAURS,United States,California,Rio Oso,95674,555-278-1621,"38.954144, -121.482536",Female,No,30,1/12,No,No,2,Yes,Yes,5,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,0,2044,,Doris Newcomb,46
8100-HZZLJ,United States,California,Indio,92201,555-834-9726,"33.713891, -116.237257",Female,No,24,7/1,No,Yes,43,Yes,No,,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,0,4205,,Beth Knower,77
7979-CORPM,United States,California,Oakdale,95361,555-199-3884,"37.785033, -120.776141",Male,No,34,9/10,No,No,24,Yes,Yes,4,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,1,5927,Don't know,Robert Johnson,97
4137-BTIKL,United States,California,Daggett,92327,555-855-7469,"34.875144, -116.821698",Male,No,48,4/15,No,No,2,Yes,Yes,1,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,0,4766,,Spencer Johnson,74
3496-LFSZU,United States,California,Anaheim,92801,555-834-4278,"33.844983, -117.952151",Male,No,25,12/25,Yes,No,4,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,0,2896,,Marjorie Hale,49
1406-PUQVY,United States,California,Madison,95653,555-503-5392,"38.674276, -121.961866",Male,No,61,2/17,No,Yes,1,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,0,3239,,David Parks,37
8847-GEOOQ,United States,California,Fontana,92337,555-436-9385,"34.049671, -117.468896",Male,No,36,1/9,Yes,No,60,No,No phone service,,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,0,5359,,Walter Finke,62
9099-FTUHS,United States,California,Grass Valley,95945,555-752-8021,"39.194539, -120.988066",Female,No,20,7/2,No,No,23,Yes,Yes,3,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,0,2989,,Chris Orosco,48
3512-IZIKN,United States,California,San Bernardino,92404,555-274-9907,"34.183286, -117.221722",Female,No,26,3/18,Yes,No,70,Yes,Yes,1,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,1,5591,Product dissatisfaction,Janet Vanhouten,95
5294-CDGWY,United States,California,Long Beach,90802,555-729-5568,"33.752524, -118.210737",Male,No,61,4/23,Yes,No,51,No,No phone service,,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,1,5633,Don't know,Judith Shepherd,24
5298-GSTLM,United States,California,Sacramento,95817,555-301-7470,"38.550722, -121.457314",Female,Yes,62,12/12,No,No,60,Yes,Yes,4,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,0,4483,,Amy Koenitzer,71
5204-QZXPU,United States,California,Glendale,91205,555-976-4091,"34.13658, -118.245839",Male,No,43,10/4,No,No,19,No,No phone service,,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,1,2933,Competitor had better devices,Charlotte Zimmerman,39
2208-NKVVH,United States,California,Costa Mesa,92626,555-937-1047,"33.678591, -117.905471",Male,No,63,9/29,Yes,Yes,43,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,0,4432,,David Gingerich,44
9871-ELEYA,United States,California,Del Rey,93616,555-588-6616,"36.657462, -119.595293",Female,No,18,4/23,No,No,34,Yes,No,,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),67.65,2339.3,0,4263,,Franklin Woodward,36
1891-UAWWU,United States,California,Johannesburg,93528,555-571-3830,"35.363339, -117.637641",Female,Yes,87,3/4,Yes,No,20,Yes,Yes,2,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951,1,2312,Attitude of service provider,Margaret Maher,92
1696-MZVAU,United States,California,Los Angeles,90043,555-404-4739,"33.988543, -118.334081",Male,No,30,5/18,Yes,No,39,No,No phone service,,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,0,4259,,Sanford Shapiro,29
9507-HSMMZ,United States,California,Thousand Oaks,91362,555-830-1928,"34.191842, -118.822796",Male,No,28,7/24,No,No,54,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,1149.65,0,6094,,Judy Flowers,65
6463-HHXJR,United States,California,Lemon Cove,93244,555-872-3944,"36.462671, -118.997291",Female,No,33,8/28,Yes,Yes,71,Yes,Yes,2,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65,0,4080,,Terry Arrowood,28
5022-KVDQT,United States,California,Woodland Hills,91364,555-666-1399,"34.153733, -118.593408",Male,No,24,1/3,No,No,27,Yes,Yes,5,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,0,5158,,John Mallon,23
9172-ANCRX,United States,California,Carson,90745,555-743-7263,"33.822295, -118.26411",Female,No,38,2/18,No,No,10,Yes,Yes,3,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,1,5561,Attitude of support person,Jose Hirschman,78
2363-BJLSL,United States,California,Bonita,91902,555-930-2744,"32.67117, -117.00232",Male,No,38,12/11,No,No,62,Yes,No,,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,0,5157,,Pamela Mcginnis,46
3269-ATYWD,United States,California,San Francisco,94123,555-612-5757,"37.800254, -122.436975",Male,Yes,62,6/4,No,No,39,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,1,4892,Don't know,Randy Puckett,67
3097-NQYSN,United States,California,San Jose,95139,555-343-8862,"37.218705, -121.762429",Male,Yes,61,12/17,Yes,No,2,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,1,5204,Competitor had better devices,Jason Grayson,78
8624-GIOUT,United States,California,Seeley,92273,555-367-6210,"32.790282, -115.689559",Female,No,30,10/20,No,No,49,Yes,Yes,5,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,1,6006,Don't know,Joe Dotson,82
2990-HWIML,United States,California,Ontario,91764,555-681-8477,"34.074087, -117.605618",Female,No,48,4/28,No,No,6,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,1,2898,Attitude of service provider,Edward Moss,66
3948-FVVRP,United States,California,Santa Maria,93455,555-461-1870,"34.818227, -120.418784",Male,No,42,7/23,Yes,Yes,9,Yes,No,,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,0,2848,,Adrian Fonceca,43
9448-REEVD,United States,California,Concord,94520,555-688-6204,"38.013825, -122.039144",Male,No,53,5/29,Yes,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,44.7,1,3700,Don't know,Benjamin Williamson,71
2592-HODOV,United States,California,Brea,92823,555-365-8243,"33.924143, -117.79387",Male,No,30,7/17,No,No,13,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,259.65,0,2823,,Tamara Hazel,24
5840-NVDCG,United States,California,Pacoima,91331,555-630-1250,"34.255442, -118.421314",Female,No,25,4/8,Yes,Yes,16,Yes,No,,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,0,3559,,William Watson,41
9474-PHLYD,United States,California,Sherman Oaks,91423,555-521-8767,"34.146957, -118.432138",Female,No,63,6/25,No,No,15,Yes,No,,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,1,5129,Network reliability,Mary Kish,98
0419-YAAPX,United States,California,Grass Valley,95949,555-965-9725,"39.099204, -121.137962",Male,No,34,10/15,Yes,No,49,Yes,No,,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,0,4696,,Jesse Leake,68
1371-OJCEK,United States,California,Standish,96128,555-779-3477,"40.346634, -120.386422",Female,No,63,9/13,No,No,48,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.35,1133.7,0,4200,,Michelle Hadiaris,24
7359-PTSXY,United States,California,Tustin,92780,555-682-7409,"33.735802, -117.818805",Male,No,15,4/1,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,45.75,1,3531,Attitude of support person,Maricruz Larabee,71
5549-ZGHFB,United States,California,Glendale,91205,555-934-6030,"34.13658, -118.245839",Male,No,28,8/18,Yes,Yes,50,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,0,6019,,Davis Wedekind,35
8896-BQTTI,United States,California,Cool,95614,555-518-4480,"38.880622, -120.973865",Male,No,48,7/3,No,No,1,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25,25,0,2371,,David Bowers,25
3120-FAZKD,United States,California,El Portal,95318,555-455-2000,"37.654551, -119.822984",Male,No,47,3/9,Yes,Yes,54,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,0,4039,,Tony Bryant,72
9540-JYROE,United States,California,Bonita,91902,555-366-7676,"32.67117, -117.00232",Male,No,57,9/26,No,No,8,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,1,2899,Competitor offered higher download speeds,Joan Richardson,34
0122-OAHPZ,United States,California,Oceanside,92057,555-868-4361,"33.254497, -117.285879",Female,No,17,10/31,No,No,7,Yes,Yes,4,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,1,2473,Price too high,Sue Fuller,87
3549-ZTMNH,United States,California,San Mateo,94402,555-933-8027,"37.556634, -122.317723",Male,No,24,12/15,Yes,Yes,12,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24,269.65,0,3705,,Michelle Wood,23
9300-AGZNL,United States,California,Elk Creek,95939,555-420-1570,"39.53222, -122.594879",Male,Yes,77,11/17,No,No,1,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94,94,1,4176,Product dissatisfaction,Lois Stinson,96
7841-FCRQD,United States,California,Walnut,91789,555-167-7867,"34.018354, -117.85492",Female,No,61,4/2,Yes,No,33,Yes,No,,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,0,3160,,Ruben Ellis,25
7743-EXURX,United States,California,Glendale,91208,555-976-2403,"34.195386, -118.238508",Male,No,22,8/5,Yes,Yes,8,Yes,No,,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,1,3758,Product dissatisfaction,Nicole Simmer,85
3797-VTIDR,United States,California,San Jose,95121,555-759-1167,"37.304681, -121.809955",Male,No,60,1/20,Yes,No,1,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,1,4517,Price too high,Lillian Grinage,26
0930-EHUZA,United States,California,Calpine,96124,555-559-4469,"39.672813, -120.456699",Female,No,61,7/24,No,No,36,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,0,4771,,Lester Pickett,33
8450-UYIBU,United States,California,Fresno,93703,555-312-3069,"36.768774, -119.762633",Female,Yes,90,4/21,No,No,35,No,No phone service,,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,0,2030,,Carmen Hunt,72
6402-EJMWF,United States,California,San Jacinto,92583,555-661-1761,"33.796568, -116.924723",Male,No,37,8/10,No,No,4,Yes,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,0,3684,,Willie Groves,25
7493-GVFIO,United States,California,Stockton,95202,555-984-9216,"37.959706, -121.287669",Male,No,50,3/25,No,No,57,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,0,4565,,Ronald Campbell,26
4676-MQUEA,United States,California,Laguna Beach,92651,555-336-7104,"33.570023, -117.773669",Male,Yes,92,6/13,Yes,No,50,Yes,Yes,3,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,0,4184,,Chantal Harris,67
7593-XFKDI,United States,California,Los Angeles,90031,555-377-3973,"34.085807, -118.206617",Male,No,37,7/29,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,1,3017,Extra data charges,Steven Long,89
8592-PLTMQ,United States,California,Fontana,92335,555-362-3461,"34.087558, -117.464096",Female,No,18,6/11,No,No,64,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,0,5655,,Patricia Pool,31
5922-ABDVO,United States,California,Seal Beach,90740,555-629-2042,"33.75462, -118.071128",Female,No,32,6/11,Yes,No,19,Yes,Yes,1,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,1,3046,Attitude of support person,Robert Culligan,92
1302-UHBDD,United States,California,Ladera Ranch,92694,555-520-4265,"33.569186, -117.640055",Male,Yes,62,10/20,No,No,20,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,4812,,Andrew Gantt,81
3173-WSSUE,United States,California,Canoga Park,91304,555-858-7070,"34.224377, -118.632656",Female,No,37,11/16,Yes,Yes,71,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1415.85,0,5921,,Lawrence Waynick,36
7740-KKCXF,United States,California,Los Angeles,90039,555-760-8809,"34.110845, -118.259595",Male,No,43,2/6,Yes,No,51,No,No phone service,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,0,5045,,Adrian Mcclanahan,26
