CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
4154-AQUGT,United States,California,Vina,96092,555-563-6701,"39.955164, -122.018567",Male,Yes,94,10/29,Yes,No,13,Yes,No,,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,1,3861,Competitor made better offer,Consuela Abdi,73
8017-LXHFA,United States,California,Davis Creek,96108,555-672-9656,"41.750354, -120.403885",Female,Yes,64,8/28,No,No,23,Yes,No,,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,1,2740,Competitor made better offer,Roger Knox,66
4248-QPAVC,United States,California,Portola,96122,555-616-5955,"39.786755, -120.445626",Female,Yes,75,5/6,Yes,No,17,Yes,Yes,3,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,1,3209,Competitor made better offer,Lillian Walker,76
9490-DFPMD,United States,California,Tahoma,96142,555-426-6063,"39.061227, -120.179546",Female,Yes,90,6/25,No,No,42,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3541.35,1,4871,Extra data charges,Thomas Clay,81
6235-VDHOM,United States,California,Riverside,92509,555-667-1043,"34.004379, -117.447864",Female,Yes,75,2/25,No,No,5,No,No phone service,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,1,4099,Limited range of services,Pat Doty,80
8580-AECUZ,United States,California,Truckee,96161,555-710-4577,"39.342498, -120.247127",Male,Yes,69,11/13,No,No,1,Yes,No,,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,1,5001,Extra data charges,Michael Mcclary,100
8375-DKEBR,United States,California,Hermosa Beach,90254,555-281-1521,"33.86532, -118.396336",Female,Yes,99,5/5,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,3438,Attitude of support person,Jesusita Friesner,94
7279-BUYWN,United States,California,Buena Park,90620,555-383-9381,"33.845706, -118.012204",Female,Yes,91,1/7,No,No,41,Yes,Yes,4,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,1,3380,Attitude of support person,Sherry Queen,80
7156-MHUGY,United States,California,Buena Park,90621,555-110-4146,"33.874224, -117.993368",Male,Yes,64,8/12,No,No,13,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,1,5394,Attitude of support person,Norman Perry,92
9606-PBKBQ,United States,California,Long Beach,90813,555-673-5334,"33.781086, -118.199049",Male,Yes,98,3/12,Yes,No,32,Yes,Yes,2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,2642.05,1,4584,Attitude of support person,Ronald Gunn,95
3536-IQCTX,United States,California,South Pasadena,91030,555-709-2470,"34.110444, -118.156957",Male,Yes,99,9/12,Yes,No,32,Yes,Yes,5,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,2661.1,1,2712,Attitude of support person,Sophie May,73
8840-DQLGN,United States,California,Burbank,91502,555-856-3642,"34.177267, -118.31003",Female,Yes,89,5/22,Yes,No,35,Yes,Yes,4,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,1,4745,Attitude of support person,Warren Veilleux,88
6689-TCZHQ,United States,California,Claremont,91711,555-587-6088,"34.127621, -117.717863",Female,Yes,88,4/30,No,No,5,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,1,4054,Attitude of support person,Keith Dorschner,67
9497-QCMMS,United States,California,Escondido,92026,555-963-2901,"33.21846, -117.116916",Male,Yes,88,3/16,No,No,1,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,1,5536,Competitor made better offer,Jeannine Powell,82
4514-GFCFI,United States,California,Ramona,92065,555-348-2904,"33.044541, -116.833922",Female,Yes,73,4/10,No,No,16,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,1,5136,Competitor offered higher download speeds,Margaret Marcotte,68
8000-REIQB,United States,California,Santee,92071,555-233-5784,"32.847336, -116.997605",Female,Yes,74,2/5,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,1,3208,Competitor offered higher download speeds,Sue Cox,84
4795-KTRTH,United States,California,San Diego,92122,555-907-7740,"32.85723, -117.209774",Female,Yes,65,8/15,Yes,No,5,Yes,Yes,4,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81,371.65,1,4287,Product dissatisfaction,David Hosie,73
9961-JBNMK,United States,California,Desert Center,92239,555-951-5572,"33.889605, -115.257009",Male,Yes,60,5/24,No,No,21,Yes,No,,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,1,4317,Product dissatisfaction,Alice Brown,98
6179-GJPSO,United States,California,Twentynine Palms,92277,555-659-3292,"34.17211, -115.769773",Female,Yes,75,6/12,No,No,43,Yes,No,,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,1,2833,Poor expertise of online support,Melody Waterman,84
8290-YWKHZ,United States,California,Apple Valley,92307,555-910-2576,"34.55082, -117.122396",Female,Yes,101,11/20,Yes,No,32,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931,1,5247,Attitude of service provider,Heather Duckworth,98
8051-HJRLT,United States,California,Wrightwood,92397,555-245-9282,"34.358321, -117.618263",Female,Yes,97,3/28,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,1,2146,Attitude of service provider,Robert Rivera,91
4021-RQSNY,United States,California,Moreno Valley,92555,555-642-9462,"33.907361, -117.109972",Male,Yes,91,12/3,Yes,No,29,Yes,Yes,2,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,1,5137,Attitude of service provider,Curtis Hirkaler,71
9061-TIHDA,United States,California,Murrieta,92563,555-449-2796,"33.581045, -117.14719",Male,Yes,104,4/10,Yes,No,13,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,1,2982,Attitude of service provider,Katherine Bergeron,80
8699-ASUFO,United States,California,Nuevo,92567,555-871-6539,"33.82769, -117.102244",Male,Yes,69,12/6,Yes,No,7,Yes,Yes,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,1,4969,Attitude of service provider,Scott Wingfield,77
4695-WJZUE,United States,California,Irvine,92606,555-728-4354,"33.703976, -117.824172",Female,Yes,66,6/30,No,No,2,Yes,Yes,3,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,1,3685,Attitude of support person,Helen Willie,66
3988-RQIXO,United States,California,Corona Del Mar,92625,555-616-6266,"33.600987, -117.862734",Female,Yes,91,6/17,No,No,1,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,1,2371,Attitude of service provider,Ernest Sahota,73
4913-EHYUI,United States,California,Alpaugh,93201,555-622-2521,"35.869626, -119.498771",Male,Yes,90,11/26,Yes,No,56,Yes,Yes,3,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,6268,Competitor offered higher download speeds,Sonia Fairbank,65
5931-FLJJF,United States,California,Midway City,92655,555-279-5115,"33.744439, -117.98588",Male,Yes,89,9/16,Yes,No,7,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,1,3669,Attitude of service provider,Minnie Castro,65
3207-OYBWH,United States,California,Newport Beach,92661,555-316-4080,"33.601309, -117.902304",Male,Yes,88,10/27,Yes,No,57,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,1,6259,Attitude of support person,Frank Gibbons,93
7216-EWTRS,United States,California,Newport Beach,92663,555-832-4532,"33.62251, -117.927024",Female,Yes,61,9/19,Yes,No,1,Yes,Yes,5,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,1,3128,Attitude of service provider,Leanne Davis,77
2528-HFYZX,United States,California,Santa Ana,92706,555-589-9743,"33.765893, -117.881533",Male,Yes,80,8/16,Yes,No,17,Yes,No,,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,1,3266,Attitude of support person,Barbara Garza,66
4140-MUHUG,United States,California,Oak View,93022,555-156-5275,"34.404544, -119.302118",Female,Yes,81,9/8,No,No,3,Yes,No,,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,1,3561,Attitude of service provider,Carol Angel,89
1587-FKLZB,United States,California,Santa Barbara,93101,555-490-3856,"34.419203, -119.710008",Male,Yes,86,10/17,Yes,No,66,Yes,Yes,2,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,1,4479,Attitude of support person,Karl Rose,76
4160-AMJTL,United States,California,Fellows,93224,555-532-2458,"35.215731, -119.57013",Female,Yes,92,6/1,No,No,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,5432,Competitor offered more data,Denise Goard,87
2774-LVQUS,United States,California,Maricopa,93252,555-912-2778,"34.737031, -119.460557",Female,Yes,84,4/16,Yes,No,15,Yes,Yes,2,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,1,2596,Attitude of support person,Julio Buller,72
4094-NSEDU,United States,California,Tipton,93272,555-666-6637,"36.047414, -119.344304",Female,Yes,86,1/2,No,No,21,Yes,Yes,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,1,4819,Attitude of service provider,Jo Thompson,98
0823-HSCDJ,United States,California,Onyx,93255,555-743-6520,"35.676978, -118.101378",Male,Yes,95,1/7,No,No,52,No,No phone service,,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,5597,Competitor offered more data,Kevin Daughtrey,82
1846-XWOQN,United States,California,Bradley,93426,555-819-2849,"35.842889, -121.004862",Female,Yes,101,4/13,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,1,2825,Competitor made better offer,Ethel Bogdan,88
0067-DKWBL,United States,California,Tipton,93272,555-975-3158,"36.047414, -119.344304",Male,Yes,89,9/16,No,No,2,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,1,3475,Competitor had better devices,Daniel Coleman,99
3757-NJYBX,United States,California,Nipomo,93444,555-529-2787,"35.050345, -120.489599",Male,Yes,80,11/20,Yes,No,32,Yes,Yes,2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,1,4113,Moved,Francis Smith,81
9898-KZQDZ,United States,California,Lee Vining,93541,555-354-3972,"37.890145, -119.184087",Female,Yes,103,4/15,Yes,No,40,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,1,5676,Competitor offered higher download speeds,Myrtle Rogers,72
2205-YMZZJ,United States,California,Clovis,93612,555-314-8749,"36.814539, -119.711868",Male,Yes,77,9/23,No,No,7,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,1,2015,Competitor made better offer,Rosie Gambrill,80
1254-IZEYF,United States,California,Cutler,93615,555-479-9426,"36.497895, -119.285484",Female,Yes,97,7/10,No,No,31,Yes,Yes,3,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,1,5362,Competitor made better offer,Matthew Cruz,85
9221-OTIVJ,United States,California,Dunlap,93621,555-786-7203,"36.789213, -119.140338",Female,Yes,86,3/7,No,No,14,Yes,Yes,2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,1,2292,Product dissatisfaction,Edward Dresbach,74
5908-QMGOE,United States,California,Fowler,93625,555-722-3290,"36.625792, -119.672483",Male,Yes,85,7/28,No,No,15,Yes,Yes,5,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,1,4553,Lack of self-service on Website,Salvatore Parker,98
0397-GZBBC,United States,California,South Dos Palos,93665,555-666-4228,"36.959731, -120.653519",Male,Yes,63,3/27,Yes,No,59,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,1,5390,Price too high,Martin Downin,92
7641-EUYET,United States,California,Tranquillity,93668,555-882-3924,"36.635661, -120.288644",Male,Yes,83,11/27,Yes,No,46,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,1,5712,Product dissatisfaction,Jennifer Adcock,72
8922-LIEGH,United States,California,Jolon,93928,555-245-7678,"35.930782, -121.189757",Female,Yes,99,8/30,No,No,25,Yes,Yes,3,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,1,4078,Poor expertise of online support,Tiffany Norton,67
8245-UMPYT,United States,California,Lockwood,93932,555-397-3418,"35.989792, -121.055933",Female,Yes,91,7/22,No,No,16,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,1,2688,Poor expertise of phone support,Victoria Difranco,72
5186-SAMNZ,United States,California,Marina,93933,555-678-5499,"36.689582, -121.758398",Male,Yes,86,7/3,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,1,3273,Price too high,Heather Bates,87
5373-SFODM,United States,California,San Lucas,93954,555-465-5991,"36.125529, -120.864443",Male,Yes,60,7/5,Yes,No,36,Yes,Yes,4,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,1,3041,Product dissatisfaction,Jacob Knapp,74
5130-IEKQT,United States,California,San Francisco,94109,555-666-9015,"37.794487, -122.42227",Male,Yes,63,1/5,No,No,25,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,1,4283,Price too high,Caroline Peterson,66
3269-ATYWD,United States,California,San Francisco,94123,555-612-5757,"37.800254, -122.436975",Male,Yes,62,6/4,No,No,39,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,1,4892,Don't know,Randy Puckett,67
0691-IFBQW,United States,California,Biola,93606,555-766-4461,"36.798882, -120.019511",Female,Yes,66,6/16,No,No,46,Yes,Yes,2,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110,4874.8,1,2403,Competitor made better offer,James Jiron,91
0354-WYROK,United States,California,San Francisco,94130,555-211-2272,"37.820894, -122.369725",Female,Yes,88,9/3,Yes,No,31,Yes,No,,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,1,4050,Don't know,Doris Saenz,83
7576-OYWBN,United States,California,San Mateo,94402,555-231-5117,"37.556634, -122.317723",Male,Yes,98,8/13,No,No,3,Yes,Yes,5,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,1,2930,Price too high,William King,76
5539-TMZLF,United States,California,Concord,94520,555-277-2451,"38.013825, -122.039144",Male,Yes,98,4/14,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,1,5057,Product dissatisfaction,Dana Roberts,100
3336-JORSO,United States,California,Hayward,94542,555-860-3521,"37.656695, -122.048361",Female,Yes,62,3/6,No,No,33,Yes,Yes,4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,1,3401,Product dissatisfaction,Ryan Hollis,96
6861-XWTWQ,United States,California,Napa,94559,555-264-3321,"38.232389, -122.324944",Male,Yes,80,7/20,Yes,No,7,Yes,Yes,4,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,1,2487,Lack of self-service on Website,Allison Taylor,65
4283-FUTGF,United States,California,El Sobrante,94803,555-830-3713,"37.963995, -122.288296",Male,Yes,99,12/5,No,No,19,Yes,Yes,4,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,1,3715,Network reliability,Michelle Anderson,89
8510-AWCXC,United States,California,Novato,94945,555-255-9259,"38.135897, -122.563683",Female,Yes,78,4/26,No,No,13,Yes,Yes,3,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,1,3269,Attitude of support person,Samantha Love,91
8225-BTJAU,United States,California,Stinson Beach,94970,555-902-7462,"37.921137, -122.657562",Male,Yes,92,7/10,No,No,10,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,1,3856,Attitude of service provider,James Tucker,75
0727-BMPLR,United States,California,Fresno,93706,555-312-2309,"36.654614, -119.903674",Female,Yes,77,8/16,No,No,55,Yes,Yes,3,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100,5509.3,1,5679,Competitor offered higher download speeds,Roger Joyce,65
1724-BQUHA,United States,California,Los Gatos,95032,555-576-7306,"37.233034, -121.947427",Male,Yes,96,12/5,No,No,5,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.7,1,2718,Attitude of support person,Marjorie Carpenter,99
4826-XTSOH,United States,California,Moss Landing,95039,555-230-2170,"36.863303, -121.781632",Male,Yes,90,12/25,Yes,No,1,Yes,Yes,3,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,1,4843,Attitude of support person,Carol Goetz,84
7503-QQRVF,United States,California,San Jose,95127,555-532-8207,"37.375156, -121.795867",Male,Yes,77,1/4,Yes,No,16,Yes,No,,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,1,2076,Competitor had better devices,Maureen Weatherwax,95
0709-TVGUR,United States,California,Stockton,95207,555-175-3365,"38.002125, -121.324979",Female,Yes,65,5/19,No,No,9,Yes,Yes,3,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,1,3145,Competitor had better devices,Linda Lane,80
3001-CBHLQ,United States,California,Angels Camp,95222,555-684-9032,"38.071327, -120.632221",Male,Yes,89,4/15,Yes,No,32,Yes,Yes,3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,1,3966,Competitor offered higher download speeds,Gordon Miners,87
4102-OQUPX,United States,California,Sheep Ranch,95250,555-927-4608,"38.244806, -120.417301",Male,Yes,96,7/25,Yes,No,1,Yes,Yes,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,1,5429,Competitor made better offer,Winifred Silva,94
3999-QGRJH,United States,California,Ballico,95303,555-592-3013,"37.4695, -120.672724",Male,Yes,63,8/1,No,No,8,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,560.85,1,3068,Product dissatisfaction,Michele Escobedo,83
2454-RPBRZ,United States,California,Catheys Valley,95306,555-354-9224,"37.394411, -120.127262",Female,Yes,67,9/30,Yes,No,12,Yes,Yes,1,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.1,1060.2,1,2709,Service dissatisfaction,Olivia Mieles,68
2265-CYWIV,United States,California,Hickman,95323,555-358-9709,"37.605926, -120.69955",Female,Yes,97,1/21,Yes,No,4,Yes,Yes,2,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,1,4708,Network reliability,Rodrigo Robertson,93
4550-VBOFE,United States,California,Soulsbyville,95372,555-920-5264,"37.990574, -120.261821",Male,Yes,86,12/18,Yes,No,70,Yes,Yes,5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.95,7101.5,1,5005,Lack of self-service on Website,Patricia Desai,80
7409-KIUTL,United States,California,Westley,95387,555-863-5145,"37.546007, -121.28257",Female,Yes,78,9/17,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71,71,1,5345,Don't know,Florence Magar,78
1732-VHUBQ,United States,California,Yosemite National Park,95389,555-291-3762,"37.704267, -119.607001",Female,Yes,101,2/11,Yes,No,47,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55,3309.25,1,4457,Don't know,Robert Crowe,78
